companyName,companyIndustry,recruitmentType,jobName,jobCity,jobPeopNum,releaseTime,companySize,companyType,positionCategory,jobURL
马瑞利(中国)有限公司-马瑞利（中国）有限公司,"汽车/摩托车,其他",校园招聘,Associate CAE Engineer 助理测试工程师,上海,1,2017-10-13,100-499人,外商独资,汽车电子工程师,//xiaoyuan.zhaopin.com/job/CC000934919J90000010000
乐竞文化传媒(上海)有限公司-乐竞文化传媒(上海)有限公司,媒体/出版/影视/文化传播,校园招聘,视频后期,上海,若干,2017-10-13,500-999人,国企,后期制作,//xiaoyuan.zhaopin.com/job/CC000105395J90000005000
马瑞利(中国)有限公司-上海上汽马瑞利动力总成有限公司,"汽车/摩托车,其他",校园招聘,Junior Analysis Engineer 初级分析工程师,上海,若干,2017-10-13,100-499人,外商独资,汽车电子工程师,//xiaoyuan.zhaopin.com/job/CC000934919J90000048000
微鲸科技有限公司-微鲸科技有限公司,互联网/电子商务,校园招聘,少儿频道编辑实习生,上海,1,2017-10-13,500-999人,民营,内容运营,//xiaoyuan.zhaopin.com/job/CC000105051J90000034000
雀巢(中国)有限公司-惠氏,快速消费品（食品/饮料/烟酒/日化）,校园招聘,市场管理培训生-BabyNes品牌（上海总部）,上海,若干,2017-10-13,10000人以上,外商独资,其他,//xiaoyuan.zhaopin.com/job/CC000101886J90000165000
乐竞文化传媒(上海)有限公司-乐竞文化传媒(上海)有限公司,媒体/出版/影视/文化传播,校园招聘,主持人（可实习）,上海,若干,2017-10-13,500-999人,国企,主持人/司仪,//xiaoyuan.zhaopin.com/job/CC000105395J90000002000
雀巢(中国)有限公司-惠氏,快速消费品（食品/饮料/烟酒/日化）,校园招聘,销售管理培训生（上海）,上海,若干,2017-10-13,10000人以上,外商独资,其他,//xiaoyuan.zhaopin.com/job/CC000101886J90000156000
雀巢(中国)有限公司-惠氏,快速消费品（食品/饮料/烟酒/日化）,校园招聘,销售管理培训生-（上海总部）,上海,若干,2017-10-13,10000人以上,外商独资,其他,//xiaoyuan.zhaopin.com/job/CC000101886J90000161000
雀巢(中国)有限公司-惠氏,快速消费品（食品/饮料/烟酒/日化）,校园招聘,市场管理培训生（上海总部）,上海,若干,2017-10-13,10000人以上,外商独资,其他,//xiaoyuan.zhaopin.com/job/CC000101886J90000164000
雀巢(中国)有限公司-惠氏,快速消费品（食品/饮料/烟酒/日化）,校园招聘,商务运作管理培训生（上海总部）,上海,若干,2017-10-13,10000人以上,外商独资,其他,//xiaoyuan.zhaopin.com/job/CC000101886J90000162000
雀巢(中国)有限公司-惠氏,快速消费品（食品/饮料/烟酒/日化）,校园招聘,医务运作管理培训生（上海总部）,上海,若干,2017-10-13,10000人以上,外商独资,其他,//xiaoyuan.zhaopin.com/job/CC000101886J90000163000
乐竞文化传媒(上海)有限公司-乐竞文化传媒(上海)有限公司,媒体/出版/影视/文化传播,校园招聘,平面设计,上海,若干,2017-10-13,500-999人,国企,平面设计,//xiaoyuan.zhaopin.com/job/CC000105395J90000004000
乐竞文化传媒(上海)有限公司-乐竞文化传媒(上海)有限公司,媒体/出版/影视/文化传播,校园招聘,演播室技术,上海,若干,2017-10-13,500-999人,国企,转播工程师,//xiaoyuan.zhaopin.com/job/CC000105395J90000003000
红星美凯龙家居集团股份有限公司-互联网板块,"家居/室内设计/装饰装潢,物业管理/商业中心",校园招聘,Android开发工程师,上海,若干,2017-10-13,500-999人,国企,储备干部,//xiaoyuan.zhaopin.com/job/CC000115942J90000002000
红星美凯龙家居集团股份有限公司-互联网板块,"家居/室内设计/装饰装潢,物业管理/商业中心",校园招聘,测试工程师,上海,1,2017-10-13,500-999人,国企,储备干部,//xiaoyuan.zhaopin.com/job/CC000115942J90000004000
三胞集团有限公司-Natali中国 /安康通,"医疗/护理/美容/保健/卫生服务,其他",校园招聘,IT岗管培生,上海,若干,2017-10-13,500-999人,上市公司,其他,//xiaoyuan.zhaopin.com/job/CC000939619J90000088000
三胞集团有限公司-Natali中国 /安康通,"医疗/护理/美容/保健/卫生服务,其他",校园招聘,运营管理岗 （上海）,上海,若干,2017-10-13,500-999人,上市公司,其他,//xiaoyuan.zhaopin.com/job/CC000939619J90000049000
平安银行信用卡中心-上海分中心,"银行,基金/证券/期货/投资,信托/担保/拍卖/典当",校园招聘,分中心销售管理类,上海,3,2017-10-13,1000-9999人,股份制企业,储备干部,//xiaoyuan.zhaopin.com/job/CC000839824J90000463000
红星美凯龙家居集团股份有限公司-互联网板块,"家居/室内设计/装饰装潢,物业管理/商业中心",校园招聘,市场专员,上海,若干,2017-10-13,500-999人,国企,储备干部,//xiaoyuan.zhaopin.com/job/CC000115942J90000007000
红星美凯龙家居集团股份有限公司-互联网板块,"家居/室内设计/装饰装潢,物业管理/商业中心",校园招聘,WEB前端开发工程师,上海,若干,2017-10-13,500-999人,国企,储备干部,//xiaoyuan.zhaopin.com/job/CC000115942J90000003000
三胞集团有限公司-麦考林,"耐用消费品（服饰/纺织/皮革/家具/家电）,零售/批发,其他",校园招聘,行政前台,上海,若干,2017-10-13,500-999人,上市公司,前台/总机/接待,//xiaoyuan.zhaopin.com/job/CC000939619J90000053000
三胞集团有限公司-麦考林,"耐用消费品（服饰/纺织/皮革/家具/家电）,零售/批发,其他",校园招聘,保健品研发助理,上海,若干,2017-10-13,500-999人,上市公司,助理/秘书/文员,//xiaoyuan.zhaopin.com/job/CC000939619J90000055000
三胞集团有限公司-麦考林,"耐用消费品（服饰/纺织/皮革/家具/家电）,零售/批发,其他",校园招聘,新媒体运营,上海,若干,2017-10-13,500-999人,上市公司,新媒体运营,//xiaoyuan.zhaopin.com/job/CC000939619J90000057000
红星美凯龙家居集团股份有限公司-互联网板块,"家居/室内设计/装饰装潢,物业管理/商业中心",校园招聘,IOS开发工程师,上海,若干,2017-10-13,500-999人,国企,储备干部,//xiaoyuan.zhaopin.com/job/CC000115942J90000001000
红星美凯龙家居集团股份有限公司-家居板块,"家居/室内设计/装饰装潢,物业管理/商业中心",校园招聘,运营专员,上海,5,2017-10-13,500-999人,国企,储备干部,//xiaoyuan.zhaopin.com/job/CC000115942J90000066000
三胞集团有限公司-麦考林,"耐用消费品（服饰/纺织/皮革/家具/家电）,零售/批发,其他",校园招聘,平面设计,上海,若干,2017-10-13,500-999人,上市公司,平面设计,//xiaoyuan.zhaopin.com/job/CC000939619J90000059000
红星美凯龙家居集团股份有限公司-家居板块,"家居/室内设计/装饰装潢,物业管理/商业中心",校园招聘,企划专员,上海,8,2017-10-13,500-999人,国企,储备干部,//xiaoyuan.zhaopin.com/job/CC000115942J90000064000
红星美凯龙家居集团股份有限公司-互联网板块,"家居/室内设计/装饰装潢,物业管理/商业中心",校园招聘,产品专员,上海,若干,2017-10-13,500-999人,国企,储备干部,//xiaoyuan.zhaopin.com/job/CC000115942J90000005000
红星美凯龙家居集团股份有限公司-互联网板块,"家居/室内设计/装饰装潢,物业管理/商业中心",校园招聘,Java开发工程师,上海,若干,2017-10-13,500-999人,国企,储备干部,//xiaoyuan.zhaopin.com/job/CC000115942J90000000000
三胞集团有限公司-Natali中国 /安康通,"医疗/护理/美容/保健/卫生服务,其他",校园招聘,医养营运管培生,上海,若干,2017-10-13,500-999人,上市公司,其他,//xiaoyuan.zhaopin.com/job/CC000939619J90000050000
红星美凯龙家居集团股份有限公司-家居板块,"家居/室内设计/装饰装潢,物业管理/商业中心",校园招聘,招商专员,上海,2,2017-10-13,500-999人,国企,储备干部,//xiaoyuan.zhaopin.com/job/CC000115942J90000067000
三胞集团有限公司-麦考林,"耐用消费品（服饰/纺织/皮革/家具/家电）,零售/批发,其他",校园招聘,文案编辑,上海,若干,2017-10-13,500-999人,上市公司,助理/秘书/文员,//xiaoyuan.zhaopin.com/job/CC000939619J90000058000
三胞集团有限公司-麦考林,"耐用消费品（服饰/纺织/皮革/家具/家电）,零售/批发,其他",校园招聘,招聘助理,上海,若干,2017-10-13,500-999人,上市公司,助理/秘书/文员,//xiaoyuan.zhaopin.com/job/CC000939619J90000054000
红星美凯龙家居集团股份有限公司-家居板块,"家居/室内设计/装饰装潢,物业管理/商业中心",校园招聘,营销专员,上海,2,2017-10-13,500-999人,国企,储备干部,//xiaoyuan.zhaopin.com/job/CC000115942J90000065000
平安银行信用卡中心-上海分中心,"银行,基金/证券/期货/投资,信托/担保/拍卖/典当",校园招聘,分中心综合管理类,上海,1,2017-10-13,1000-9999人,股份制企业,储备干部,//xiaoyuan.zhaopin.com/job/CC000839824J90000464000
三胞集团有限公司-麦考林,"耐用消费品（服饰/纺织/皮革/家具/家电）,零售/批发,其他",校园招聘,微商运营,上海,若干,2017-10-13,500-999人,上市公司,其他,//xiaoyuan.zhaopin.com/job/CC000939619J90000056000
三胞集团有限公司-Natali中国 /安康通,"医疗/护理/美容/保健/卫生服务,其他",校园招聘,品牌推广管培生,上海,若干,2017-10-13,500-999人,上市公司,其他,//xiaoyuan.zhaopin.com/job/CC000939619J90000087000
红星美凯龙家居集团股份有限公司-互联网板块,"家居/室内设计/装饰装潢,物业管理/商业中心",校园招聘,运营专员,上海,若干,2017-10-13,500-999人,国企,储备干部,//xiaoyuan.zhaopin.com/job/CC000115942J90000006000
红星美凯龙家居集团股份有限公司-家居板块,"家居/室内设计/装饰装潢,物业管理/商业中心",校园招聘,财务专员,上海,2,2017-10-13,500-999人,国企,储备干部,//xiaoyuan.zhaopin.com/job/CC000115942J90000069000
三胞集团有限公司-Natali中国 /安康通,"医疗/护理/美容/保健/卫生服务,其他",校园招聘,人力资源岗（上海）,上海,若干,2017-10-13,500-999人,上市公司,,//xiaoyuan.zhaopin.com/job/CC000939619J90000052000
首美康供应链金融投资集团-首美康新疆分公司,"互联网/电子商务,计算机软件",校园招聘,经理助理1012,上海,若干,2017-10-12,500-999人,股份制企业,销售代表,//xiaoyuan.zhaopin.com/job/CC000128221J90000278000
国美零售控股有限公司-华东大区,"耐用消费品（服饰/纺织/皮革/家具/家电）,零售/批发",校园招聘,储备主任（2018校园招聘）,上海,8,2017-10-12,10000人以上,合资,销售主管,//xiaoyuan.zhaopin.com/job/CC000797532J90000258000
国美零售控股有限公司-华东大区,"耐用消费品（服饰/纺织/皮革/家具/家电）,零售/批发",校园招聘,营运专员（2018校园招聘）,上海,3,2017-10-12,10000人以上,合资,促销主管/督导,//xiaoyuan.zhaopin.com/job/CC000797532J90000261000
国美零售控股有限公司-华东大区,"耐用消费品（服饰/纺织/皮革/家具/家电）,零售/批发",校园招聘,装修设计专员（2018校园招聘）,上海,1,2017-10-12,10000人以上,合资,店面/展览/展示/陈列设计,//xiaoyuan.zhaopin.com/job/CC000797532J90000260000
国美零售控股有限公司-华东大区,"耐用消费品（服饰/纺织/皮革/家具/家电）,零售/批发",校园招聘,财务专员（2018校园招聘）,上海,3,2017-10-12,10000人以上,合资,财务助理,//xiaoyuan.zhaopin.com/job/CC000797532J90000259000
国美零售控股有限公司-华东大区,"耐用消费品（服饰/纺织/皮革/家具/家电）,零售/批发",校园招聘,人事培训专员（2018校园招聘）,上海,5,2017-10-12,10000人以上,合资,人力资源专员/助理,//xiaoyuan.zhaopin.com/job/CC000797532J90000256000
国美零售控股有限公司-华东大区,"耐用消费品（服饰/纺织/皮革/家具/家电）,零售/批发",校园招聘,采销业务专员（2018校园招聘）,上海,8,2017-10-12,10000人以上,合资,渠道/分销经理/主管,//xiaoyuan.zhaopin.com/job/CC000797532J90000255000
中国南山开发(集团)股份有限公司-深圳市赤湾东方物流有限公司,"交通/运输,物流/仓储,跨领域经营",校园招聘,财务,上海,若干,2017-10-12,1000-9999人,国企,会计/会计师,//xiaoyuan.zhaopin.com/job/CC000915872J90000038000
山东海科化工集团有限公司-山东海科化工集团有限公司,石油/石化/化工,校园招聘,营销、综合管理方向,上海,4,2017-10-11,500-999人,国企,销售经理,//xiaoyuan.zhaopin.com/job/CC000117749J90000005000
山东海科化工集团有限公司-山东海科化工集团有限公司,石油/石化/化工,校园招聘,未来之星（管理培训生）,上海,7,2017-10-11,500-999人,国企,储备干部,//xiaoyuan.zhaopin.com/job/CC000117749J90000012000
合肥国轩高科动力能源有限公司-合肥国轩高科动力能源有限公司,能源/矿产/采掘/冶炼,校园招聘,热管理工程师,上海,若干,2017-10-11,500-999人,上市公司,机械结构工程师,//xiaoyuan.zhaopin.com/job/CC000107718J90000050000
上海电力设计院有限公司 -上海电力设计院有限公司,电气/电力/水利,校园招聘,BIM工程师,上海,若干,2017-10-11,500-999人,国企,软件研发工程师,//xiaoyuan.zhaopin.com/job/CC000103820J90000007000
山东海科化工集团有限公司-山东海科化工集团有限公司,石油/石化/化工,校园招聘,新材料生产、技术、研发方向,上海,4,2017-10-11,500-999人,国企,化工研发工程师,//xiaoyuan.zhaopin.com/job/CC000117749J90000008000
中粮集团有限公司-中粮置地,房地产/建筑/建材/工程,校园招聘,产品研发岗,上海,1,2017-10-11,10000人以上,国企,房地产项目管理,//xiaoyuan.zhaopin.com/job/CC000108736J90000192000
中粮集团有限公司-中粮置地,房地产/建筑/建材/工程,校园招聘,人力资源管培生,上海,1,2017-10-11,10000人以上,国企,培训生,//xiaoyuan.zhaopin.com/job/CC000108736J90000197000
中粮集团有限公司-中粮置地,房地产/建筑/建材/工程,校园招聘,上海静安大悦城会员管理培训生,上海,1,2017-10-11,10000人以上,国企,培训生,//xiaoyuan.zhaopin.com/job/CC000108736J90000188000
中粮集团有限公司-中粮置地,房地产/建筑/建材/工程,校园招聘,工程管理管培生（强弱电）,上海,1,2017-10-11,10000人以上,国企,培训生,//xiaoyuan.zhaopin.com/job/CC000108736J90000193000
中粮集团有限公司-中粮置地,房地产/建筑/建材/工程,校园招聘,上海静安大悦城运营管理培训生,上海,1,2017-10-11,10000人以上,国企,培训生,//xiaoyuan.zhaopin.com/job/CC000108736J90000186000
中粮集团有限公司-中粮置地,房地产/建筑/建材/工程,校园招聘,上海长风大悦城推广管理培训生,上海,1,2017-10-11,10000人以上,国企,培训生,//xiaoyuan.zhaopin.com/job/CC000108736J90000190000
中粮集团有限公司-中粮置地,房地产/建筑/建材/工程,校园招聘,上海长风大悦城数据分析管理培训生,上海,1,2017-10-11,10000人以上,国企,培训生,//xiaoyuan.zhaopin.com/job/CC000108736J90000191000
